v1,V(n001),V(n002),Ic(Q1),Ib(Q1),Ie(Q1),I(I1),I(V1)
2.869999999999983,2.87,0.7374672,0.019219864,1e-04,-0.019319864,1e-04,-0.019219864
2.8799999999999826,2.88,0.73746765,0.019221745,1e-04,-0.019321745,1e-04,-0.019221745
2.8899999999999824,2.89,0.737468,0.019223627,1e-04,-0.019323628,1e-04,-0.019223627
2.899999999999982,2.9,0.73746836,0.01922551,1e-04,-0.01932551,1e-04,-0.01922551
2.909999999999982,2.91,0.7374688,0.019227391,1e-04,-0.019327391,1e-04,-0.019227391
2.9199999999999817,2.92,0.73746914,0.019229272,1e-04,-0.019329272,1e-04,-0.019229272
2.9299999999999815,2.93,0.7374695,0.019231156,1e-04,-0.019331155,1e-04,-0.019231156
2.9399999999999813,2.94,0.7374699,0.019233037,1e-04,-0.019333037,1e-04,-0.019233037
2.949999999999981,2.95,0.73747027,0.019234918,1e-04,-0.019334918,1e-04,-0.019234918
2.959999999999981,2.96,0.7374706,0.0192368,1e-04,-0.0193368,1e-04,-0.0192368
2.9699999999999807,2.97,0.73747104,0.019238682,1e-04,-0.019338682,1e-04,-0.019238682
2.9799999999999804,2.98,0.7374714,0.019240564,1e-04,-0.019340564,1e-04,-0.019240564
2.9899999999999802,2.99,0.73747176,0.019242445,1e-04,-0.019342445,1e-04,-0.019242445
2.99999999999998,3.0,0.7374721,0.019244326,1e-04,-0.019344326,1e-04,-0.019244326
3.00999999999998,3.01,0.73747253,0.01924621,1e-04,-0.01934621,1e-04,-0.01924621
3.0199999999999796,3.02,0.7374729,0.01924809,1e-04,-0.01934809,1e-04,-0.01924809
3.0299999999999794,3.03,0.73747325,0.019249972,1e-04,-0.019349972,1e-04,-0.019249972
3.039999999999979,3.04,0.73747367,0.019251853,1e-04,-0.019351855,1e-04,-0.019251853
3.049999999999979,3.05,0.737474,0.019253736,1e-04,-0.019353736,1e-04,-0.019253736
3.0599999999999787,3.06,0.7374744,0.019255618,1e-04,-0.019355617,1e-04,-0.019255618
3.0699999999999785,3.07,0.7374748,0.019257499,1e-04,-0.019357499,1e-04,-0.019257499
3.0799999999999783,3.08,0.73747516,0.019259382,1e-04,-0.019359382,1e-04,-0.019259382
3.089999999999978,3.09,0.7374755,0.019261263,1e-04,-0.019361263,1e-04,-0.019261263
3.099999999999978,3.1,0.73747593,0.019263145,1e-04,-0.019363144,1e-04,-0.019263145
3.1099999999999777,3.11,0.7374763,0.019265026,1e-04,-0.019365026,1e-04,-0.019265026
3.1199999999999775,3.12,0.73747665,0.019266909,1e-04,-0.019366909,1e-04,-0.019266909
3.1299999999999772,3.13,0.73747706,0.01926879,1e-04,-0.01936879,1e-04,-0.01926879
3.139999999999977,3.14,0.7374774,0.019270672,1e-04,-0.019370671,1e-04,-0.019270672
3.149999999999977,3.15,0.7374778,0.019272553,1e-04,-0.019372553,1e-04,-0.019272553
3.1599999999999766,3.16,0.7374782,0.019274436,1e-04,-0.019374436,1e-04,-0.019274436
3.1699999999999764,3.17,0.73747855,0.019276317,1e-04,-0.019376317,1e-04,-0.019276317
3.179999999999976,3.18,0.7374789,0.019278198,1e-04,-0.019378198,1e-04,-0.019278198
3.189999999999976,3.19,0.73747927,0.01928008,1e-04,-0.019380081,1e-04,-0.01928008
3.1999999999999758,3.2,0.7374797,0.019281963,1e-04,-0.019381963,1e-04,-0.019281963
3.2099999999999755,3.21,0.73748004,0.019283844,1e-04,-0.019383844,1e-04,-0.019283844
3.2199999999999753,3.22,0.7374804,0.019285725,1e-04,-0.019385725,1e-04,-0.019285725
3.229999999999975,3.23,0.7374808,0.019287609,1e-04,-0.019387608,1e-04,-0.019287609
3.239999999999975,3.24,0.7374812,0.01928949,1e-04,-0.01938949,1e-04,-0.01928949
3.2499999999999747,3.25,0.73748153,0.019291371,1e-04,-0.019391371,1e-04,-0.019291371
3.2599999999999745,3.26,0.73748195,0.019293252,1e-04,-0.019393252,1e-04,-0.019293252
3.2699999999999743,3.27,0.7374823,0.019295136,1e-04,-0.019395135,1e-04,-0.019295136
3.279999999999974,3.28,0.73748267,0.019297017,1e-04,-0.019397017,1e-04,-0.019297017
3.289999999999974,3.29,0.7374831,0.019298898,1e-04,-0.019398898,1e-04,-0.019298898
3.2999999999999736,3.3,0.73748344,0.01930078,1e-04,-0.01940078,1e-04,-0.01930078
3.3099999999999734,3.31,0.7374838,0.019302662,1e-04,-0.019402662,1e-04,-0.019302662
3.319999999999973,3.32,0.7374842,0.019304544,1e-04,-0.019404544,1e-04,-0.019304544
3.329999999999973,3.33,0.7374846,0.019306425,1e-04,-0.019406425,1e-04,-0.019306425
3.3399999999999728,3.34,0.73748493,0.019308306,1e-04,-0.019408308,1e-04,-0.019308306
3.3499999999999726,3.35,0.7374853,0.01931019,1e-04,-0.01941019,1e-04,-0.01931019
3.3599999999999723,3.36,0.7374857,0.01931207,1e-04,-0.01941207,1e-04,-0.01931207
3.369999999999972,3.37,0.73748606,0.019313952,1e-04,-0.019413952,1e-04,-0.019313952
3.379999999999972,3.38,0.7374864,0.019315835,1e-04,-0.019415835,1e-04,-0.019315835
3.3899999999999717,3.39,0.73748684,0.019317716,1e-04,-0.019417716,1e-04,-0.019317716
3.3999999999999715,3.4,0.7374872,0.019319598,1e-04,-0.019419597,1e-04,-0.019319598
3.4099999999999713,3.41,0.73748755,0.019321479,1e-04,-0.019421479,1e-04,-0.019321479
3.419999999999971,3.42,0.737488,0.019323362,1e-04,-0.019423362,1e-04,-0.019323362
3.429999999999971,3.43,0.7374883,0.019325243,1e-04,-0.019425243,1e-04,-0.019325243
3.4399999999999706,3.44,0.7374887,0.019327125,1e-04,-0.019427124,1e-04,-0.019327125
3.4499999999999704,3.45,0.7374891,0.019329006,1e-04,-0.019429006,1e-04,-0.019329006
3.45999999999997,3.46,0.73748946,0.019330889,1e-04,-0.019430889,1e-04,-0.019330889
3.46999999999997,3.47,0.7374898,0.01933277,1e-04,-0.01943277,1e-04,-0.01933277
3.47999999999997,3.48,0.73749024,0.019334652,1e-04,-0.019434651,1e-04,-0.019334652
3.4899999999999696,3.49,0.7374906,0.019336533,1e-04,-0.019436534,1e-04,-0.019336533
3.4999999999999694,3.5,0.73749095,0.019338416,1e-04,-0.019438416,1e-04,-0.019338416
3.509999999999969,3.51,0.7374913,0.019340297,1e-04,-0.019440297,1e-04,-0.019340297
3.519999999999969,3.52,0.7374917,0.019342178,1e-04,-0.019442178,1e-04,-0.019342178
3.5299999999999687,3.53,0.7374921,0.01934406,1e-04,-0.019444061,1e-04,-0.01934406
3.5399999999999685,3.54,0.73749244,0.019345943,1e-04,-0.019445943,1e-04,-0.019345943
3.5499999999999683,3.55,0.73749286,0.019347824,1e-04,-0.019447824,1e-04,-0.019347824
3.559999999999968,3.56,0.7374932,0.019349705,1e-04,-0.019449705,1e-04,-0.019349705
3.569999999999968,3.57,0.7374936,0.019351589,1e-04,-0.019451588,1e-04,-0.019351589
3.5799999999999677,3.58,0.737494,0.01935347,1e-04,-0.01945347,1e-04,-0.01935347
3.5899999999999674,3.59,0.73749435,0.019355351,1e-04,-0.019455351,1e-04,-0.019355351
3.5999999999999672,3.6,0.7374947,0.019357232,1e-04,-0.019457232,1e-04,-0.019357232
3.609999999999967,3.61,0.7374951,0.019359116,1e-04,-0.019459115,1e-04,-0.019359116
3.619999999999967,3.62,0.7374955,0.019360997,1e-04,-0.019460997,1e-04,-0.019360997
3.6299999999999666,3.63,0.73749584,0.019362878,1e-04,-0.019462878,1e-04,-0.019362878
3.6399999999999664,3.64,0.73749626,0.01936476,1e-04,-0.019464761,1e-04,-0.01936476
3.649999999999966,3.65,0.7374966,0.019366642,1e-04,-0.019466642,1e-04,-0.019366642
3.659999999999966,3.66,0.737497,0.019368524,1e-04,-0.019468524,1e-04,-0.019368524
3.6699999999999657,3.67,0.7374974,0.019370405,1e-04,-0.019470405,1e-04,-0.019370405
3.6799999999999655,3.68,0.73749775,0.019372286,1e-04,-0.019472288,1e-04,-0.019372286
3.6899999999999653,3.69,0.7374981,0.01937417,1e-04,-0.01947417,1e-04,-0.01937417
3.699999999999965,3.7,0.73749846,0.01937605,1e-04,-0.01947605,1e-04,-0.01937605
3.709999999999965,3.71,0.7374989,0.019377932,1e-04,-0.019477932,1e-04,-0.019377932
3.7199999999999647,3.72,0.73749924,0.019379815,1e-04,-0.019479815,1e-04,-0.019379815
3.7299999999999645,3.73,0.7374996,0.019381696,1e-04,-0.019481696,1e-04,-0.019381696
3.7399999999999642,3.74,0.7375,0.019383578,1e-04,-0.019483577,1e-04,-0.019383578
3.749999999999964,3.75,0.73750037,0.019385459,1e-04,-0.019485459,1e-04,-0.019385459
3.759999999999964,3.76,0.7375007,0.019387342,1e-04,-0.019487342,1e-04,-0.019387342
3.7699999999999636,3.77,0.73750114,0.019389223,1e-04,-0.019489223,1e-04,-0.019389223
3.7799999999999634,3.78,0.7375015,0.019391105,1e-04,-0.019491104,1e-04,-0.019391105
3.789999999999963,3.79,0.73750186,0.019392986,1e-04,-0.019492988,1e-04,-0.019392986
3.799999999999963,3.8,0.7375023,0.019394869,1e-04,-0.019494869,1e-04,-0.019394869
3.8099999999999627,3.81,0.73750263,0.01939675,1e-04,-0.01949675,1e-04,-0.01939675
3.8199999999999625,3.82,0.737503,0.019398632,1e-04,-0.019498631,1e-04,-0.019398632
3.8299999999999623,3.83,0.7375034,0.019400513,1e-04,-0.019500514,1e-04,-0.019400513
3.839999999999962,3.84,0.73750377,0.019402396,1e-04,-0.019502396,1e-04,-0.019402396
3.849999999999962,3.85,0.7375041,0.019404277,1e-04,-0.019504277,1e-04,-0.019404277
3.8599999999999617,3.86,0.7375045,0.019406158,1e-04,-0.019506158,1e-04,-0.019406158
3.8699999999999615,3.87,0.7375049,0.019408042,1e-04,-0.019508041,1e-04,-0.019408042
3.8799999999999613,3.88,0.73750526,0.019409923,1e-04,-0.019509923,1e-04,-0.019409923
3.889999999999961,3.89,0.7375056,0.019411804,1e-04,-0.019511804,1e-04,-0.019411804
3.899999999999961,3.9,0.73750603,0.019413685,1e-04,-0.019513685,1e-04,-0.019413685
3.9099999999999606,3.91,0.7375064,0.019415569,1e-04,-0.019515568,1e-04,-0.019415569
3.9199999999999604,3.92,0.73750675,0.01941745,1e-04,-0.01951745,1e-04,-0.01941745
3.92999999999996,3.93,0.73750716,0.019419331,1e-04,-0.019519331,1e-04,-0.019419331
3.93999999999996,3.94,0.7375075,0.019421212,1e-04,-0.019521214,1e-04,-0.019421212
3.9499999999999598,3.95,0.7375079,0.019423096,1e-04,-0.019523095,1e-04,-0.019423096
3.9599999999999596,3.96,0.7375083,0.019424977,1e-04,-0.019524977,1e-04,-0.019424977
3.9699999999999593,3.97,0.73750865,0.019426858,1e-04,-0.019526858,1e-04,-0.019426858
3.979999999999959,3.98,0.737509,0.01942874,1e-04,-0.019528741,1e-04,-0.01942874
3.989999999999959,3.99,0.7375094,0.019430622,1e-04,-0.019530622,1e-04,-0.019430622
3.9999999999999587,4.0,0.7375098,0.019432504,1e-04,-0.019532504,1e-04,-0.019432504
4.009999999999959,4.01,0.73751014,0.019434385,1e-04,-0.019534385,1e-04,-0.019434385
4.019999999999959,4.02,0.73751056,0.019436268,1e-04,-0.019536268,1e-04,-0.019436268
4.0299999999999585,4.03,0.7375109,0.01943815,1e-04,-0.01953815,1e-04,-0.01943815
4.039999999999958,4.04,0.7375113,0.01944003,1e-04,-0.01954003,1e-04,-0.01944003
4.049999999999958,4.05,0.73751163,0.019441912,1e-04,-0.019541912,1e-04,-0.019441912
4.059999999999958,4.06,0.73751205,0.019443795,1e-04,-0.019543795,1e-04,-0.019443795
4.069999999999958,4.07,0.7375124,0.019445676,1e-04,-0.019545676,1e-04,-0.019445676
4.079999999999957,4.08,0.73751277,0.019447558,1e-04,-0.019547557,1e-04,-0.019447558
4.089999999999957,4.09,0.7375132,0.019449439,1e-04,-0.01954944,1e-04,-0.019449439
4.099999999999957,4.1,0.73751354,0.019451322,1e-04,-0.019551322,1e-04,-0.019451322
4.109999999999957,4.11,0.7375139,0.019453203,1e-04,-0.019553203,1e-04,-0.019453203
4.119999999999957,4.12,0.7375143,0.019455085,1e-04,-0.019555084,1e-04,-0.019455085
4.129999999999956,4.13,0.7375147,0.019456966,1e-04,-0.019556968,1e-04,-0.019456966
4.139999999999956,4.14,0.73751503,0.019458849,1e-04,-0.019558849,1e-04,-0.019458849
4.149999999999956,4.15,0.73751545,0.01946073,1e-04,-0.01956073,1e-04,-0.01946073
4.159999999999956,4.16,0.7375158,0.019462612,1e-04,-0.019562611,1e-04,-0.019462612
4.1699999999999555,4.17,0.73751616,0.019464495,1e-04,-0.019564494,1e-04,-0.019464495
4.179999999999955,4.18,0.7375166,0.019466376,1e-04,-0.019566376,1e-04,-0.019466376
4.189999999999955,4.19,0.73751694,0.019468257,1e-04,-0.019568257,1e-04,-0.019468257
4.199999999999955,4.2,0.7375173,0.019470138,1e-04,-0.019570138,1e-04,-0.019470138
4.209999999999955,4.21,0.73751765,0.019472022,1e-04,-0.019572021,1e-04,-0.019472022
4.2199999999999545,4.22,0.7375181,0.019473903,1e-04,-0.019573903,1e-04,-0.019473903
4.229999999999954,4.23,0.7375184,0.019475784,1e-04,-0.019575784,1e-04,-0.019475784
4.239999999999954,4.24,0.7375188,0.019477665,1e-04,-0.019577667,1e-04,-0.019477665
4.249999999999954,4.25,0.7375192,0.019479549,1e-04,-0.019579548,1e-04,-0.019479549
4.259999999999954,4.26,0.73751956,0.01948143,1e-04,-0.01958143,1e-04,-0.01948143
4.269999999999953,4.27,0.7375199,0.019483311,1e-04,-0.019583311,1e-04,-0.019483311
4.279999999999953,4.28,0.73752034,0.019485192,1e-04,-0.019585194,1e-04,-0.019485192
4.289999999999953,4.29,0.7375207,0.019487076,1e-04,-0.019587075,1e-04,-0.019487076
4.299999999999953,4.3,0.73752105,0.019488957,1e-04,-0.019588957,1e-04,-0.019488957
4.3099999999999525,4.31,0.73752147,0.019490838,1e-04,-0.019590838,1e-04,-0.019490838
4.319999999999952,4.32,0.7375218,0.019492721,1e-04,-0.019592721,1e-04,-0.019492721
4.329999999999952,4.33,0.7375222,0.019494602,1e-04,-0.019594602,1e-04,-0.019494602
4.339999999999952,4.34,0.7375226,0.019496484,1e-04,-0.019596484,1e-04,-0.019496484
4.349999999999952,4.35,0.73752296,0.019498365,1e-04,-0.019598365,1e-04,-0.019498365
4.3599999999999515,4.36,0.7375233,0.019500248,1e-04,-0.019600248,1e-04,-0.019500248
4.369999999999951,4.37,0.73752373,0.01950213,1e-04,-0.01960213,1e-04,-0.01950213
4.379999999999951,4.38,0.7375241,0.01950401,1e-04,-0.01960401,1e-04,-0.01950401
4.389999999999951,4.39,0.73752445,0.019505892,1e-04,-0.019605894,1e-04,-0.019505892
4.399999999999951,4.4,0.7375248,0.019507775,1e-04,-0.019607775,1e-04,-0.019507775
4.40999999999995,4.41,0.7375252,0.019509656,1e-04,-0.019609656,1e-04,-0.019509656
4.41999999999995,4.42,0.7375256,0.019511538,1e-04,-0.019611537,1e-04,-0.019511538
4.42999999999995,4.43,0.73752594,0.019513419,1e-04,-0.01961342,1e-04,-0.019513419
4.43999999999995,4.44,0.73752636,0.019515302,1e-04,-0.019615302,1e-04,-0.019515302
4.4499999999999496,4.45,0.7375267,0.019517183,1e-04,-0.019617183,1e-04,-0.019517183
4.459999999999949,4.46,0.7375271,0.019519065,1e-04,-0.019619064,1e-04,-0.019519065
4.469999999999949,4.47,0.7375275,0.019520948,1e-04,-0.019620948,1e-04,-0.019520948
4.479999999999949,4.48,0.73752785,0.019522829,1e-04,-0.019622829,1e-04,-0.019522829
4.489999999999949,4.49,0.7375282,0.01952471,1e-04,-0.01962471,1e-04,-0.01952471
4.4999999999999485,4.5,0.7375286,0.019526592,1e-04,-0.019626591,1e-04,-0.019526592
4.509999999999948,4.51,0.737529,0.019528475,1e-04,-0.019628474,1e-04,-0.019528475
4.519999999999948,4.52,0.73752934,0.019530356,1e-04,-0.019630356,1e-04,-0.019530356
4.529999999999948,4.53,0.73752975,0.019532237,1e-04,-0.019632237,1e-04,-0.019532237
4.539999999999948,4.54,0.7375301,0.019534118,1e-04,-0.019634118,1e-04,-0.019534118
4.549999999999947,4.55,0.73753047,0.019536002,1e-04,-0.019636001,1e-04,-0.019536002
4.559999999999947,4.56,0.7375308,0.019537883,1e-04,-0.019637883,1e-04,-0.019537883
4.569999999999947,4.57,0.73753124,0.019539764,1e-04,-0.019639764,1e-04,-0.019539764
4.579999999999947,4.58,0.7375316,0.019541645,1e-04,-0.019641647,1e-04,-0.019541645
4.589999999999947,4.59,0.73753196,0.019543529,1e-04,-0.019643528,1e-04,-0.019543529
4.599999999999946,4.6,0.7375324,0.01954541,1e-04,-0.01964541,1e-04,-0.01954541
4.609999999999946,4.61,0.73753273,0.019547291,1e-04,-0.01964729,1e-04,-0.019547291
4.619999999999946,4.62,0.7375331,0.019549174,1e-04,-0.019649174,1e-04,-0.019549174
4.629999999999946,4.63,0.7375335,0.019551056,1e-04,-0.019651055,1e-04,-0.019551056
4.6399999999999455,4.64,0.73753387,0.019552937,1e-04,-0.019652937,1e-04,-0.019552937
4.649999999999945,4.65,0.7375342,0.019554818,1e-04,-0.019654818,1e-04,-0.019554818
4.659999999999945,4.66,0.73753464,0.019556701,1e-04,-0.019656701,1e-04,-0.019556701
4.669999999999945,4.67,0.737535,0.019558582,1e-04,-0.019658582,1e-04,-0.019558582
4.679999999999945,4.68,0.73753536,0.019560464,1e-04,-0.019660464,1e-04,-0.019560464
4.689999999999944,4.69,0.7375358,0.019562345,1e-04,-0.019662345,1e-04,-0.019562345
4.699999999999944,4.7,0.73753613,0.019564228,1e-04,-0.019664228,1e-04,-0.019564228
4.709999999999944,4.71,0.7375365,0.01956611,1e-04,-0.01966611,1e-04,-0.01956611
4.719999999999944,4.72,0.7375369,0.01956799,1e-04,-0.01966799,1e-04,-0.01956799
4.729999999999944,4.73,0.73753726,0.019569872,1e-04,-0.019669874,1e-04,-0.019569872
4.739999999999943,4.74,0.7375376,0.019571755,1e-04,-0.019671755,1e-04,-0.019571755
4.749999999999943,4.75,0.737538,0.019573636,1e-04,-0.019673636,1e-04,-0.019573636
4.759999999999943,4.76,0.7375384,0.019575518,1e-04,-0.019675517,1e-04,-0.019575518
4.769999999999943,4.77,0.73753875,0.0195774,1e-04,-0.0196774,1e-04,-0.0195774
4.7799999999999425,4.78,0.7375391,0.019579282,1e-04,-0.019679282,1e-04,-0.019579282
4.789999999999942,4.79,0.7375395,0.019581163,1e-04,-0.019681163,1e-04,-0.019581163
4.799999999999942,4.8,0.7375399,0.019583045,1e-04,-0.019683044,1e-04,-0.019583045
4.809999999999942,4.81,0.73754025,0.019584928,1e-04,-0.019684928,1e-04,-0.019584928
4.819999999999942,4.82,0.73754066,0.019586809,1e-04,-0.019686809,1e-04,-0.019586809
4.8299999999999415,4.83,0.737541,0.01958869,1e-04,-0.01968869,1e-04,-0.01958869
4.839999999999941,4.84,0.7375414,0.019590572,1e-04,-0.019690571,1e-04,-0.019590572
4.849999999999941,4.85,0.7375418,0.019592455,1e-04,-0.019692454,1e-04,-0.019592455
4.859999999999941,4.86,0.73754215,0.019594336,1e-04,-0.019694336,1e-04,-0.019594336
4.869999999999941,4.87,0.7375425,0.019596217,1e-04,-0.019696217,1e-04,-0.019596217
4.87999999999994,4.88,0.7375429,0.019598098,1e-04,-0.0196981,1e-04,-0.019598098
4.88999999999994,4.89,0.7375433,0.019599982,1e-04,-0.019699981,1e-04,-0.019599982
4.89999999999994,4.9,0.73754364,0.019601863,1e-04,-0.019701863,1e-04,-0.019601863
4.90999999999994,4.91,0.737544,0.019603744,1e-04,-0.019703744,1e-04,-0.019603744
4.9199999999999395,4.92,0.7375444,0.019605627,1e-04,-0.019705627,1e-04,-0.019605627
4.929999999999939,4.93,0.7375448,0.019607509,1e-04,-0.019707508,1e-04,-0.019607509
4.939999999999939,4.94,0.73754513,0.01960939,1e-04,-0.01970939,1e-04,-0.01960939
4.949999999999939,4.95,0.73754555,0.019611271,1e-04,-0.01971127,1e-04,-0.019611271
4.959999999999939,4.96,0.7375459,0.019613154,1e-04,-0.019713154,1e-04,-0.019613154
4.9699999999999385,4.97,0.73754627,0.019615036,1e-04,-0.019715035,1e-04,-0.019615036
4.979999999999938,4.98,0.7375467,0.019616917,1e-04,-0.019716917,1e-04,-0.019616917
4.989999999999938,4.99,0.73754704,0.019618798,1e-04,-0.019718798,1e-04,-0.019618798
4.999999999999938,5.0,0.7375474,0.019620681,1e-04,-0.019720681,1e-04,-0.019620681
5.009999999999938,5.01,0.7375478,0.019622562,1e-04,-0.019722562,1e-04,-0.019622562
5.019999999999937,5.02,0.7375482,0.019624444,1e-04,-0.019724444,1e-04,-0.019624444
5.029999999999937,5.03,0.73754853,0.019626325,1e-04,-0.019726327,1e-04,-0.019626325
5.039999999999937,5.04,0.73754895,0.019628208,1e-04,-0.019728208,1e-04,-0.019628208
5.049999999999937,5.05,0.7375493,0.01963009,1e-04,-0.01973009,1e-04,-0.01963009
5.0599999999999365,5.06,0.73754966,0.01963197,1e-04,-0.01973197,1e-04,-0.01963197
5.069999999999936,5.07,0.7375501,0.019633854,1e-04,-0.019733854,1e-04,-0.019633854
5.079999999999936,5.08,0.73755044,0.019635735,1e-04,-0.019735735,1e-04,-0.019635735
5.089999999999936,5.09,0.7375508,0.019637616,1e-04,-0.019737616,1e-04,-0.019637616
5.099999999999936,5.1,0.73755115,0.019639498,1e-04,-0.019739497,1e-04,-0.019639498
5.1099999999999355,5.11,0.73755157,0.01964138,1e-04,-0.01974138,1e-04,-0.01964138
5.119999999999935,5.12,0.7375519,0.019643262,1e-04,-0.019743262,1e-04,-0.019643262
5.129999999999935,5.13,0.7375523,0.019645143,1e-04,-0.019745143,1e-04,-0.019645143
5.139999999999935,5.14,0.7375527,0.019647025,1e-04,-0.019747024,1e-04,-0.019647025
5.149999999999935,5.15,0.73755306,0.019648908,1e-04,-0.019748908,1e-04,-0.019648908
5.159999999999934,5.16,0.7375534,0.019650789,1e-04,-0.019750789,1e-04,-0.019650789
5.169999999999934,5.17,0.73755383,0.01965267,1e-04,-0.01975267,1e-04,-0.01965267
5.179999999999934,5.18,0.7375542,0.019654552,1e-04,-0.019754553,1e-04,-0.019654552
5.189999999999934,5.19,0.73755455,0.019656435,1e-04,-0.019756434,1e-04,-0.019656435
5.199999999999934,5.2,0.73755497,0.019658316,1e-04,-0.019758316,1e-04,-0.019658316
5.209999999999933,5.21,0.7375553,0.019660197,1e-04,-0.019760197,1e-04,-0.019660197
5.219999999999933,5.22,0.7375557,0.01966208,1e-04,-0.01976208,1e-04,-0.01966208
5.229999999999933,5.23,0.7375561,0.019663962,1e-04,-0.019763961,1e-04,-0.019663962
5.239999999999933,5.24,0.73755646,0.019665843,1e-04,-0.019765843,1e-04,-0.019665843
5.2499999999999325,5.25,0.7375568,0.019667724,1e-04,-0.019767724,1e-04,-0.019667724
5.259999999999932,5.26,0.7375572,0.019669607,1e-04,-0.019769607,1e-04,-0.019669607
5.269999999999932,5.27,0.7375576,0.019671489,1e-04,-0.019771488,1e-04,-0.019671489
5.279999999999932,5.28,0.73755795,0.01967337,1e-04,-0.01977337,1e-04,-0.01967337
5.289999999999932,5.29,0.7375583,0.019675251,1e-04,-0.01977525,1e-04,-0.019675251
5.299999999999931,5.3,0.7375587,0.019677134,1e-04,-0.019777134,1e-04,-0.019677134
5.309999999999931,5.31,0.7375591,0.019679016,1e-04,-0.019779015,1e-04,-0.019679016
5.319999999999931,5.32,0.73755944,0.019680897,1e-04,-0.019780897,1e-04,-0.019680897
5.329999999999931,5.33,0.73755985,0.019682778,1e-04,-0.01978278,1e-04,-0.019682778
5.339999999999931,5.34,0.7375602,0.019684661,1e-04,-0.019784661,1e-04,-0.019684661
5.34999999999993,5.35,0.7375606,0.019686542,1e-04,-0.019786542,1e-04,-0.019686542
5.35999999999993,5.36,0.737561,0.019688424,1e-04,-0.019788424,1e-04,-0.019688424
5.36999999999993,5.37,0.73756135,0.019690307,1e-04,-0.019790307,1e-04,-0.019690307
5.37999999999993,5.38,0.7375617,0.019692188,1e-04,-0.019792188,1e-04,-0.019692188
5.3899999999999295,5.39,0.7375621,0.01969407,1e-04,-0.01979407,1e-04,-0.01969407
5.399999999999929,5.4,0.7375625,0.01969595,1e-04,-0.01979595,1e-04,-0.01969595
5.409999999999929,5.41,0.73756284,0.019697834,1e-04,-0.019797834,1e-04,-0.019697834
5.419999999999929,5.42,0.73756325,0.019699715,1e-04,-0.019799715,1e-04,-0.019699715
5.429999999999929,5.43,0.7375636,0.019701596,1e-04,-0.019801596,1e-04,-0.019701596
5.4399999999999284,5.44,0.73756397,0.019703478,1e-04,-0.019803477,1e-04,-0.019703478
5.449999999999928,5.45,0.7375643,0.01970536,1e-04,-0.01980536,1e-04,-0.01970536
5.459999999999928,5.46,0.73756474,0.019707242,1e-04,-0.019807242,1e-04,-0.019707242
5.469999999999928,5.47,0.7375651,0.019709123,1e-04,-0.019809123,1e-04,-0.019709123
5.479999999999928,5.48,0.73756546,0.019711005,1e-04,-0.019811006,1e-04,-0.019711005
5.489999999999927,5.49,0.7375659,0.019712888,1e-04,-0.019812888,1e-04,-0.019712888
5.499999999999927,5.5,0.73756623,0.019714769,1e-04,-0.019814769,1e-04,-0.019714769
5.509999999999927,5.51,0.7375666,0.01971665,1e-04,-0.01981665,1e-04,-0.01971665
5.519999999999927,5.52,0.737567,0.019718533,1e-04,-0.019818533,1e-04,-0.019718533
5.5299999999999265,5.53,0.73756737,0.019720415,1e-04,-0.019820414,1e-04,-0.019720415
5.539999999999926,5.54,0.7375677,0.019722296,1e-04,-0.019822296,1e-04,-0.019722296
5.549999999999926,5.55,0.73756814,0.019724177,1e-04,-0.019824177,1e-04,-0.019724177
5.559999999999926,5.56,0.7375685,0.01972606,1e-04,-0.01982606,1e-04,-0.01972606
5.569999999999926,5.57,0.73756886,0.019727942,1e-04,-0.019827941,1e-04,-0.019727942
5.5799999999999255,5.58,0.7375693,0.019729823,1e-04,-0.019829823,1e-04,-0.019729823
5.589999999999925,5.59,0.73756963,0.019731704,1e-04,-0.019831704,1e-04,-0.019731704
5.599999999999925,5.6,0.73757,0.019733587,1e-04,-0.019833587,1e-04,-0.019733587
5.609999999999925,5.61,0.73757035,0.019735469,1e-04,-0.019835468,1e-04,-0.019735469
5.619999999999925,5.62,0.73757076,0.01973735,1e-04,-0.01983735,1e-04,-0.01973735
5.629999999999924,5.63,0.7375711,0.019739231,1e-04,-0.019839233,1e-04,-0.019739231
5.639999999999924,5.64,0.7375715,0.019741114,1e-04,-0.019841114,1e-04,-0.019741114
5.649999999999924,5.65,0.7375719,0.019742996,1e-04,-0.019842995,1e-04,-0.019742996
5.659999999999924,5.66,0.73757225,0.019744877,1e-04,-0.019844877,1e-04,-0.019744877
5.6699999999999235,5.67,0.7375726,0.01974676,1e-04,-0.01984676,1e-04,-0.01974676
5.679999999999923,5.68,0.737573,0.019748641,1e-04,-0.019848641,1e-04,-0.019748641
5.689999999999923,5.69,0.7375734,0.019750522,1e-04,-0.019850522,1e-04,-0.019750522
5.699999999999923,5.7,0.73757374,0.019752404,1e-04,-0.019852404,1e-04,-0.019752404
5.709999999999923,5.71,0.73757416,0.019754287,1e-04,-0.019854287,1e-04,-0.019754287
5.7199999999999225,5.72,0.7375745,0.019756168,1e-04,-0.019856168,1e-04,-0.019756168
5.729999999999922,5.73,0.7375749,0.01975805,1e-04,-0.01985805,1e-04,-0.01975805
5.739999999999922,5.74,0.7375753,0.01975993,1e-04,-0.01985993,1e-04,-0.01975993
5.749999999999922,5.75,0.73757565,0.019761814,1e-04,-0.019861814,1e-04,-0.019761814
